Sentence #;Word;POS;Tag
;Italcementi;NNS;
;group;NN;
5122;Lafarge;NN;
;Tanger;NN;
5123;Ensachage;NN;
;Haver;NN;
;choix;NN;
;matériels;NNS;
;chiffrage;NN;
;planification;NN;
5124;partie;NN;
;automatisme;NN;
;établissement;NN;
;l'analyse;NN;
;fonctionnelle;NN;
;migration;NN;
5125;Step5;NN;
;programmation;NN;
;systeme;NN;
;contrôle;NN;
;commande;NN;
5126;siemens;NNS;
;PCS7;NN;
;V6.0;NN;
;standard;NN;
;CEMAT;NN;
5127;Cimenterie;NN;
;Lafarge;NN;
;Bouskoura;NN;
5128;Broyeur;NN;
;ciment;NN;
;BK4;NN;
;Machine;NN;
;ensacheuse;NN;
;becs;NN;
;extraction;NN;
;silo;NN;
;Établissement;NN;
5129;analyse;NN;
;organique;NN;
;programmation;NN;
;mise;NN;
;service;NN;
;systeme;NN;
;contrôle;NN;
5130;commande;NN;
;siemens;NNS;
;PCS7;NN;
;V6.0;NN;
;automate;NN;
;siemens;NNS;
;416-3DP;JJ;
5131;Pre;NN;
;broyage;NN;
;Broyeur;NN;
;Ciment;NN;
;BK3;NN;
;établissement;NN;
;analyse;NN;
;fonctionnelle;NN;
;programmation;NN;
5132;mise;NN;
;service;NN;
;systeme;NN;
;contrôle;NN;
;commande;NN;
;siemens;NNS;
;PCS7;NN;
;V6.0;NN;
;automate;NN;
;siemens;NNS;
5133;416-3DP;JJ;
5134;Cimenterie;NN;
;Lafarge;NN;
;Meknés;NN;
5135;Amont;NN;
;four;CD;
;remplacement;NN;
;'automate;NN;
;April;NNP;
;automate;NN;
;siemens;NNS;
;416-3DP;JJ;
;renovation;NN;
5136;systeme;NN;
;contrôle;NN;
;commande;NN;
;PCS7;NN;
5137;Cimenterie;NN;
;CJO;NN;
;Ciment;NN;
;Jbel;NN;
;Oust;NN;
;Tunisie;NN;
;Groupe;NN;
;CIMPOR;NN;
5138;Broyeur;NN;
;Cru;NN;
;Horizontal;NN;
;Refroidisseur;NN;
;Migration;NN;
;ancien;NN;
;Systeme;NN;
5139;CEMCASE;NN;
;CEMAT;NN;
;siemens;NNS;
;PCS7;NN;
;blocs;NN;
;CEMAT;NN;
;v7.0;NN;
;automate;NN;
5140;CIMENTOS;NN;
;PORTUGAL;NN;
5141;siemens;NNS;
;416-3DP;JJ;
5142;Ensachage;NN;
;Mise;NN;
;route;NN;
;l'automatisme;NN;
;logiciel;NN;
;PCS7;NN;
;blocs;NN;
;CEMAT;NN;
;v7.0;NN;
;automate;NN;
5143;siemens;NNS;
;416-3DP;JJ;
5144;Formation;NN;
;automaticien;NN;
;systeme;NN;
;standard;NN;
;CEMAT;NN;
;environnement;NN;
;PCS7;NN;
5145;Cimenterie;NN;
;Asment;NN;
;Temara;NN;
;Groupe;NN;
;CIMPOR;NN;
5146;Broyeur;NN;
;Ciment;NN;
;BK3;NN;
;établissement;NN;
;l'analyse;NN;
;fonctionnelle;NN;
5147;Étude;NN;
;programmation;NN;
;automatisme;NN;
;logiciel;NN;
;PCS7;NN;
;blocs;NN;
;CEMAT;NN;
;v7.0;NN;
;automate;NN;
5148;siemens;NNS;
;416-3DP;JJ;
5149;Cimenterie;NN;
;CIMENT;NN;
;BENI;NN;
;SAF;NN;
;SCIBS;NN;
;Algérie;NN;
5150;Mise;NN;
;service;NN;
;machine;NN;
;stacker;NN;
;logiciel;NN;
;step/;NN;
;V5.4;NN;
5151;logiciel;NN;
;Protools;NNS;
;pupitre;NN;
;panel;NN;
;siemens;NNS;
;OP317;NN;
5152;IBS;NN;
5153;MASE;NN;
;POLS;NN;
;PPE;NN;
;Cary;JJ;
5154;Formation;NN;
;électriciens;NNS;
;automaticien;NN;
;systeme;NN;
5155;Centrale;NN;
;Broyage;NN;
;Groupe;NN;
;BSA;NN;
;Mauritanie;NNP;
5156;Broyeur;NN;
;ciment;NN;
;programmation;NN;
;mise;NN;
;service;NN;
;système;NN;
5157;contrôle;NN;
;commande;NN;
;siemens;NNS;
;Step7-V5.2;NN;
;supervision;NN;
;logiciel;NN;
5158;Wincc;NN;
;V6.0;NN;
;automate;NN;
;416-2DP;JJ;
5159;Formation;NN;
;électriciens;NNS;
;automaticien;NN;
;systeme;NN;
5160;armoires;NNS;
;électriques;NNS;
5161;Langues;NNS;
5162;Arabe;NN;
;langue;NN;
;maternelle;NN;
5163;Français;NN;
;Bilingue;NN;
5164;Anglais;NN;
;Opérationnel;NN;
5165;Catégorie;NN;
;type;NN;
5166;Loisirs;NNS;
;Atouts;NNS;
5167;Loisirs;NNS;
;Voyage;NN;
;musique;NN;
;classique;NN;
;football;NN;
;jeux;NN;
;vidéo;NN;
;lecture;NN;
;internet;NN;
5168;Atouts;NNS;
;Capacité;NN;
;d'adaptation;NN;
;communication;NN;
;dynamisme;NN;
;esprit;NN;
;d'équipe;NN;
;responsabilité;NN;
5169;rigueur;NN;
5170;Hicham;NNP;
;KEHAL;NNP;
5171;Lotissement;NN;
;HAMZA;NN;
;N°158-Sidi;NN;
;Maârouf;NN;
5173;Celibataire;NN;
5174;660;CD;
;2344;CD;
5175;Hicham;NNP;
;.kehal;NN;
;gmail.com;NN;
5176;FORMATIONS;NN;
;DIPLÔMES;NN;
5177;2011-2013;JJ;
;Master;NN;
;Système;NN;
;Information;NN;
;Contrôle;NN;
;Gestion;NN;
;ENCG-MARRAKECH;NN;
5178;formation;NN;
;DESA;NN;
;Option;NN;
;Analyse;NN;
;ECO;NN;
;Développement;NN;
;Université-;JJ;
;Cadi;NN;
5179;Ayyad;NN;
5180;Licence;NN;
;Sciences;NNS;
;Economiques;NNS;
;option;NN;
;gestion;NN;
;entreprise;NN;
;Université-;JJ;
;Cadi;NN;
;Ayyad;NN;
5181;DEUG;NN;
;Sciences;NNS;
;Economiques;NNS;
;Université;NN;
;Iben;NN;
;Zohar-;JJ;
;Agadir;NN;
5182;Baccalauréat;NN;
;Sciences;NNS;
;Expérimentales;NNS;
;lycée;NN;
;Sidi;NN;
;Ahmed;NNP;
;Bennacer;NN;
;#NOM?;NNS;
5183;EXPERIENCES;NNS;
;PROFESSIONNELLES;NNS;
5184;Depuis;NN;
;01/06/2014;CD;
;Cadre;NN;
;Audit;NN;
;contrôle;NN;
;Gestion;NN;
;ala;NN;
;Société;NN;
;Silos;NN;
;Portuaires;NNS;
5185;.SI.PO;NN;
;Casablanca;NN;
5186;Mission;NN;
5187;Réalisation;NN;
;missions;NNS;
;audit;NN;
;interne-Approche;NN;
;risque-;NN;
5188;Participation;NN;
;ateliers;NNS;
;visant;NN;
;élaboration;NN;
;cartographie;NN;
;risques;NNS;
;partenaire;NN;
;Cabinet;NN;
5189;ACF-Casablanca;JJ;
5190;Définition;NN;
;mise;NN;
;jour;NN;
;réalisation;NN;
;dispositif;NN;
;contrôle;NN;
;interne;NN;
5191;Identification;NN;
;risques;NNS;
;évaluation;NN;
;préconisations;NNS;
;plan;NN;
;action;NN;
;suivi;NN;
5192;Réalisation;NN;
;reportings;NNS;
;direction;NN;
;générale;NN;
5193;Participation;NN;
;refonte;NN;
;dispositif;NN;
;contrôle;NN;
;interne;NN;
;cartographie;NN;
;risques;NNS;
;programme;NN;
5194;contrôles;NNS;
;récurrents;NNS;
;...;:;
5195;Participation;NN;
;élaboration;NN;
;suivi;NN;
;budget;NN;
;annuel;NN;
5196;-2011;JJ;
;31/05/2014;CD;
;Auditeur;NN;
;Interne;NN;
;senior;JJ;
;chez;NN;
;Groupe;NN;
;KITEA;NNP;
5197;Missions;NNS;
;Confiées;NN;
5198;Préparer;NN;
;réaliser;NN;
;missions;NNS;
;audit;NN;
;conformément;NN;
;plan;NN;
;audit;NN;
;annuel;NN;
5199;Evaluer;NN;
;renforcer;NN;
;efficacité;NN;
;système;NN;
;contrôle;NN;
;interne;NN;
5200;Veiller;NN;
;bonne;NN;
;maîtrise;NN;
;risques;NNS;
;niveau;NN;
;structure;NN;
5201;2007-2010;JJ;
;Auditeur;NN;
;Interne;NN;
;junior;NN;
;chez;NN;
;Groupe;NN;
;KITEA;NNP;
5202;COMPETENCES;NNS;
;PROFESSIONNELLES;NNS;
5203;Logiciel;NN;
;management;NN;
;décisionnel;NN;
5204;Business;NN;
;Object;NN;
;Systéme;NN;
;Gestion;NN;
;intégré;NN;
;S.A.P;NN;
5205;Logiciel;NN;
;analyse;NN;
5206;SPHINX;NN;
;SPSS;NN;
;Sage1000;NN;
5207;Systèmes;NNS;
;exploitation;NN;
5208;Windows;NNS;
;vista;NN;
5209;COMPETENCES;NNS;
;LINGUISTIQUES;NN;
5210;Arabe;NN;
;Français;NN;
;Courantes;NNS;
5211;Moyen;NNS;
5212;Membre;NN;
;association;NN;
;étudiants;NNS;
;master;NN;
;système;NN;
;information;NN;
;contrôle;NN;
;gestion;NN;
5213;ENCG-Marrakech;NN;
5214;HOUDA;NN;
;HALLOULI;NN;
5215;29ans;NNS;
;célibataire;NN;
5217;Rue;NN;
;Haddaouia;NN;
;N°10;NN;
;Casablanca;NN;
5219;GSM;NN;
;212;NN;
;661201972;CD;
5220;Contrôleur;NN;
;Gestion;NN;
;Sénior;JJ;
5221;houda.hallouli;NN;
;gmail.com;NN;
5223;FORMATION;NN;
5224;2008-2010;JJ;
;Master;NN;
;Comptabilité;NN;
;Contrôle;NN;
;Gestion;NN;
;Audit;NN;
5225;Université;NN;
;PIERRE;NN;
;MENDESdeGrenoble;JJ;
5226;2005-2008;JJ;
;Licence;NN;
;Management;NN;
;Gestion;NN;
;Entreprise;NN;
;Option;NN;
;Finance;NN;
5227;Université;NN;
;PIERRE;NN;
;MENDES;NN;
;Grenoble;JJ;
5228;2004-2005;JJ;
;Baccalauréat;NN;
;Sciences;NNS;
;Expérimentales;NNS;
5229;Lycée;NN;
;ELMANHAL;NN;
;CASABLANCA;NN;
5230;EXPERIENCEPROFESSIONNELLE;NN;
5231;09/04/2015a;CD;
;jour;NN;
;SINDIPARK;NN;
;GROUPE;NN;
;SOMED;NN;
5232;Controleur;NN;
;Gestion;NN;
;Sénior;JJ;
5233;Conception;NN;
;production;NN;
;outils;NNS;
;contrôle;NN;
;gestion;NN;
;tableaux;NN;
;bord;NN;
;indicateurs;NNS;
;ratios;NNS;
;financiers;NNS;
;...;:;
5234;Réalisation;NN;
;reporting;NN;
;quotidiens;NNS;
;hebdomadaires;NNS;
;mensuels;NNS;
;activité;NN;
5235;Etablissement;NN;
;CPC;NN;
;prévisionnel;NN;
;préparation;NN;
;comparatif;NN;
;Prévision/Réalisation;NN;
5236;Etablissement;NN;
;budgets;NNS;
;fonctionnement;NN;
;investissements;NNS;
;base;NN;
;BISNESS;NN;
;PLAN;NN;
;initial;JJ;
5237;Suivi;NN;
;budgétaire;NN;
;mensuel;NN;
;identification;NN;
;écarts;NNS;
;significatifs;NN;
;entre;NN;
;réalisations;NNS;
;prévisions;NNS;
5238;Proposition;NN;
;décideurs;NNS;
;actions;NNS;
;correctives;NNS;
;mettre;NN;
;ceuvre;NN;
5239;Réalisation;NN;
;dispositif;NN;
;comptabilité;NN;
;analytique;NN;
;veillez;NN;
;application;NN;
5240;Participation;NN;
;comité;NN;
;stratégique;NN;
;prise;NN;
;décisions;NNS;
;stratégiques;NNS;
5241;Supervision;NN;
;inventaires;NNS;
;mensuels;NNS;
;constatation;NN;
;écarts;NNS;
;Chiffre;NN;
;affaires;NNS;
;Stocks;NNS;
5242;Validation;NN;
;situation;NN;
;trésorerie;NN;
5243;Supervision;NN;
;cash;NN;
;officiers;NNS;
;opérations;NNS;
;caisse;NN;
5244;Validation;NN;
;différentes;NNS;
;déclarations;NNS;
;fiscales;NNS;
5245;Révision;NN;
;contrats;NNS;
;fournisseurs;NNS;
;Prestataires;NNS;
;dépôts;NN;
;ventes;NNS;
;...;:;
5246;Participer;NN;
;phase;NN;
;conception;NN;
;rédaction;NN;
;cahier;NN;
;charges;NNS;
;GTS/IREC;NN;
5247;11/08/2014au;CD;
;15/03/2015;CD;
;COLORADO;NN;
5248;Controleur;NN;
;Gestion;NN;
5249;Production;NN;
;amélioration;NN;
;conception;NN;
;outils;NNS;
;contrôle;NN;
;gestion;NN;
;tableaux;NN;
;bord;NN;
;indicateurs;NNS;
;ratios;NNS;
5250;financiers;NNS;
;...;:;
5251;Suivi;NN;
;budgets;NNS;
;fonctionnement;NN;
;investissements;NNS;
5252;Suivi;NN;
;budgétaire;NN;
;mensuel;NN;
;identification;NN;
;écarts;NNS;
;significatifs;NN;
;entre;NN;
;réalisations;NNS;
;prévisions;NNS;
5253;Proposition;NN;
;décideurs;NNS;
;actions;NNS;
;correctives;NNS;
;mettre;NN;
;ceuvre;NN;
5254;Rédaction;NN;
;notes;NNS;
;synthése;NN;
;rapport;NN;
;études;NNS;
;base;NN;
;informations;NNS;
;synthétisées;NN;
;direction;NN;
5255;Exploitation;NN;
;animationetenrichissementdudispositifdelacomptabilitéanalytique;NN;
5256;Réalisationd;NN;
;étudeséconomiquesetfinanciéresoudesenquétesinternesetexternesselonlesbesoinsdeladirection;NN;
5257;Etablissementdesscénariosde;NN;
;gestionprévisionnelled;VBN;
;activité;NN;
5258;01/05/2013au30/06/2014;CD;
;ALOMRA;NN;
;GROUP;NN;
;INTERNATIONAL;NN;
5259;Responsable;JJ;
;Administratif;NN;
;Financier;NN;
;Anglophone;NN;
5260;Production;NN;
;comptable;JJ;
;entité;NN;
;bilan;NN;
;liasses;NNS;
;fiscales;NNS;
;annexes;NNS;
;...;:;
5261;Production;NN;
;l'ensemble;JJ;
;déclarations;NNS;
;fiscales;NNS;
;suivi;NN;
;dernières;NNS;
5262;Gestion;NN;
;trésorerie;NN;
;suivi;NN;
;compte;NN;
;bancaire;NN;
;recouvrement;NN;
;contentieux;NN;
;...;:;
5263;Mise;NN;
;place;NN;
;nouvelles;NNS;
;procédures;NNS;
5264;Constructionbudgétaire;NN;
5265;Optimisation;NN;
;contrôle;NN;
;gestion;NN;
;impulsant;NN;
;mise;NN;
;place;NN;
;tableaux;NN;
;bord;NN;
;développement;NN;
;d'indicateurs;NNS;
5266;pilotage;NN;
;l'activité;NN;
5267;01/04/2011;CD;
;01/05/2013;CD;
;COMPAGNIE;NN;
;MAROCAINE;NN;
;DES;NNP;
;LAMINES;NN;
;GROUPE;NN;
;FADIL;NN;
5268;Controleur;NN;
;Gestion;NN;
5269;Conception;NN;
;tenue;NN;
;tableaux;NN;
;bord;NN;
;pilotage;NN;
;activité;NN;
5270;Tenue;NN;
;Reporting;VBG;
;mensuel;NN;
;indicateurs;NNS;
;performance;NN;
5271;Mise;NN;
;place;NN;
;d'un;NN;
;système;NN;
;calcul;NN;
;coat;NN;
;revient;NN;
;complet;NN;
;produits;NNS;
5272;Elaborationdesbud;NN;
;getsetprévisionsannuels;NNS;
5273;Garantiedurespectdesprocéduresmisesenceuvre;NN;
5274;Pilotagedesinventairessemestrielsetannuels;NNS;
5275;Suivie;NN;
;stocks;NNS;
;analyse;NN;
;écarts;NNS;
5276;Réalisation;NN;
;études;NNS;
;ponctuelles;NNS;
;demande;NN;
;direction;NN;
;générale;NN;
5277;STAGES;NN;
5278;Mai-Aout2010;NN;
;Cabinetd;NN;
;expertise;NN;
;ABEN;NN;
;participationaux;NN;
;Missionsd;NN;
;audit;NN;
;etcommissariatauxcomptes;NNS;
5279;Juin-Aout2009;NN;
;Office;NN;
;Chérifien;NN;
;Phosphates;NNS;
;OCP;NN;
;Audit;NN;
;immobilisations;NNS;
5280;DOMAINESDECONNAISSANCE;NN;
5281;Outils;NNS;
;informatiques;NNS;
;GTS;NN;
;MFG;NN;
;PRO;FW;
;NAVISION;NN;
;Project;NN;
;Sage1000;NN;
;Visual;JJ;
;Basic;JJ;
;Adobe;NN;
;Illustrator;NN;
;Sphinx;NN;
5282;LANGUES;NN;
5283;Arabe;NN;
;Langue;NN;
;maternelle;NN;
;Français;NN;
;Excellente;NN;
;Maitrise;NN;
;Anglais;NN;
;Bonne;NN;
;Maitrise;NN;
5284;DIVERS;NNS;
5285;Loisirs;NNS;
;Lecture;NN;
;Littérature;NN;
;Histoire;NN;
;Politique;NN;
;jeux;NN;
;stratégiques;NNS;
5286;Sport;NN;
;Volley;NNP;
;Ball;NN;
;Notation;NN;
;Randonnées;NN;
5287;BOUIZGAR;NN;
;YOUNESS;NN;
5288;339;CD;
;AMANE;NN;
;A/S;NN;
;ETAGE;NN;
;APPT;NN;
5289;Ingénieur;NN;
;maintenance;NN;
5290;TEL;NN;
;661133676;CD;
5291;Automatismes;NNS;
;industriels;NNS;
5292;Email;NN;
;youness.bouizgar;NN;
;gmail.com;NN;
5293;Situation;NN;
;familiale;NN;
;célibataire;NN;
5294;Maintenance;NN;
;électronique;NN;
5295;Permis;NN;
;conduire;NN;
5296;Mars;NNS;
;2013;CD;
;Formation;NN;
;logiciel;NN;
;EPM;NN;
;programmation;NN;
;machines;NNS;
;inspection;NN;
;crème;NN;
;CYBEROPTICS;NN;
;SPI;NN;
;SE500;NN;
;Ultra;NN;
5297;Mars;NNS;
;2013;CD;
;Formation;NN;
;machine;NN;
;inspection;NN;
;creme;NN;
;CYBEROPTICS;NN;
;SPI;NN;
;SE500;NN;
;Ultra;NN;
5298;Novembre;NN;
;2012;CD;
;Formation;NN;
;machines;NNS;
;vision;NN;
;CYBEROPTICS;NN;
;500;CD;
;Ultra;NN;
;500;CD;
5299;décembre;NN;
;2012;CD;
;Formation;NN;
;logiciels;NNS;
;AOI;NN;
;Systems;NNS;
;Software;NN;
;QX500;NN;
;Inspection;NN;
;and;CC;
;Rework;NN;
;QX500;NN;
;Software;NN;
;Flex;NNP;
;Software;NN;
5300;2005-2010;JJ;
;Diplôme;NN;
;ingénieur;NN;
;Génie;NNP;
;Automatismes;NNS;
;informatique;NN;
;industrielle;NN;
;Ecole;NN;
;Marocaine;NN;
;Sciences;NNS;
;l'Ingénieur;NN;
;RABAT;NN;
5301;2004-2005;JJ;
;1ére;CD;
;année;NN;
;Ecole;NN;
;Supérieure;NN;
;Technologie;NN;
;Fès;NN;
5302;Juin;NN;
;2004;CD;
;Baccalauréat;NN;
;série;NN;
;SCIENCES;NNS;
;EXPERIMENTALES;NNS;
;lycée;NN;
;TARIB;NN;
;IBN;NN;
;ZAYAD;NN;
;AZROU;NN;
5303;EXPERIENCES;NNS;
;PROFESSIONNELLES;NNS;
5304;Depuis;NN;
;Novembre;NN;
;2012;CD;
;ABEBA;NN;
;SERVICES;NN;
;MAROC;NN;
;Casablanca;NN;
5305;Poste;NN;
;ingénieur;NN;
;maintenance;NN;
;électronique;NN;
5306;Projets;NNS;
5307;#NOM?;NN;
;ligne;NN;
;YAMAHA;NN;
;production;NN;
;cartes;NNS;
;électroniques;NNS;
;CMS;NN;
;composant;NN;
;monté;NN;
;surface;NN;
;MAG-ALGERIE;NN;
5308;#NOM?;NN;
;deux;NN;
;lignes;NNS;
;production;NN;
;cartes;NNS;
;électroniques;NNS;
;CMS;NN;
;composant;NN;
;monté;NN;
;surface;NN;
;SAGEMCOM-TUNISIE;NN;
5309;Missions;NNS;
5310;Installation;NN;
;alignement;NN;
;machines;NNS;
;machines;NNS;
;pose;NN;
;four;CD;
;machines;NNS;
;inspections;NNS;
;convoyeurs;NNS;
5311;Paramétrage;NN;
;machines;NNS;
;conception;NN;
;programmes;NNS;
;différentes;NNS;
;cartes;NNS;
;électroniques;NNS;
5312;Formation;NN;
;personnel;NNS;
;opérateurs;NNS;
;techniciens;NNS;
5313;Support;NN;
;technique;NN;
;local;JJ;
5314;VVVV;NN;
5315;Gestion;NN;
;piéces;NNS;
;rechange;NN;
;Service;NNP;
;aprés;NN;
;vente;NN;
5316;juin;NN;
;2011-22;JJ;
;Février;NN;
;2012;CD;
;MAGHREB;NN;
;STEEL;NN;
;BLED;NN;
;SOLB;NN;
;Casablanca;NN;
5317;Poste;NN;
;ingénieur;NN;
;Automaticien-;JJ;
;RUN;VB;
;OUT;IN;
;AREA;NN;
5318;Projet;NN;
;Installation;NN;
;électrique;NN;
;automatisation;NN;
;ligne;NN;
;sortie;NN;
;Aciérie;NN;
;Run;VB;
;out;IN;
;Area;NN;
5319;Formations;NNS;
5320;Formation;NN;
;Step7;NN;
;Expert;NN;
;Siemens;NNS;
5321;Formation;NN;
;Wincc;NN;
;Siemens;NNS;
5322;Missions;NNS;
5323;Etudier;NN;
;détailler;NN;
;analyse;NN;
;fonctionnelle;NN;
;ligne;NN;
;collaboration;NN;
;société;NN;
;SMS-SIEMAG;NN;
5324;Elaborer;NN;
;planning;NN;
;travaux;NN;
;mise;NN;
;service;NN;
5325;Préparation;NN;
;requétes;NNS;
;d'achat;NN;
;contact;NN;
;fournisseurs;NNS;
5326;Validation;NN;
;technique;NN;
;offres;NNS;
;achat;RB;
5327;Superviser;NN;
;équipes;NNS;
;installation;NN;
;électrique;NN;
;ligne;NN;
5328;Développer;NN;
;programme;NN;
;automatisation;NN;
;supervision;NN;
;ligne;NN;
5329;Réaliser;NN;
;tests;NNS;
;mise;NN;
;service;NN;
;installation;NN;
5330;VVVVVV;NN;
5331;Gestion;NN;
;piéces;NNS;
;rechange;NN;
;ligne;NN;
5332;Technologies;NNS;
;ACS800;NN;
;ABB;NNP;
;Simatic;JJ;
;Step7;NN;
;Wincc;NN;
;Profibus;NN;
5333;Projet;NN;
;Installation;NN;
;électrique;NN;
;automatisation;NN;
;centrale;NN;
;hydraulique;NN;
;ligne;NN;
;SECONDARY;NN;
;CUTTING;NN;
;LINE;NNP;
5334;Mars-Juillet;NN;
;2010;CD;
;Projet;NN;
;fin;NN;
;études;NNS;
;#NOM?;NN;
;TEMARA;NN;
;Temara;NN;
5335;Sujet;NN;
;Elaboration;NN;
;mise;NN;
;place;NN;
;plan;NN;
;maintenance;NN;
;circuit;NN;
;ensachage;NN;
5336;Outils;NNS;
;utilisés;NN;
;AMDEC;NN;
;Pareto;NN;
;MBF;NN;
5337;Juillet-Août;NN;
;2009;CD;
;SIEMENS;NN;
;Service;NNP;
;Ingénierie;NN;
;Solutions;NNS;
;Casablanca;NN;
5338;Projet;NN;
;Automatisation;NN;
;supervision;NN;
;unite;JJ;
;chargement;NN;
;déchargement;NN;
;installation;NN;
;AXIM;NN;
;adjuvants;NNS;
;ciment;NN;
5339;Outils;NNS;
;programmation;NN;
;Simatic;JJ;
;Step;NN;
;Wincc;NN;
;Flexible;JJ;
5340;CONNAISSANCES;NNS;
;COMPETENCES;NNS;
5341;Automatique;NN;
;Procédés;NN;
;Industriels;NNS;
5344;Régulation;NN;
;commande;NN;
;Industrielle;NNP;
;Analogique;NN;
;Numérique;NN;
5345;Etude;NN;
;Protection;NN;
;Réseaux;NN;
;électriques;NNS;
5346;Automates;NNS;
;Programmables;NNS;
;Siemens;NNS;
;Allen;NNP;
;Bradley;NNP;
;Télémécanique;NN;
;Réseaux;NN;
;locaux;NN;
;industriels;NNS;
5347;Informatique;NN;
;Programmation;NN;
5350;Langages;NNS;
;programmation;NN;
;C++;NN;
;Java;NN;
;Systèmes;NNS;
;temps;NNS;
;réel;NN;
5351;Logiciels;NNS;
;RSLogix;NN;
;RSLinx;NN;
;RSView;NN;
;Step7;NN;
;WinCC;NN;
;WinCC;NN;
;Flexible;JJ;
;MATLAB;NN;
;Caneco;NN;
5352;Maintenance;NN;
;industrielle;NN;
5353;Gestion;NN;
;projet;NN;
5354;Gestion;NN;
;production;NN;
5355;ABDERRAHIM;NN;
;OUKOUKKOUS;NN;
5356;CAISSIER;NN;
;TECHNICO-COMMERCIAL;NN;
5357;Adresse;NN;
;SECT;NN;
;MASSIRA;NNP;
;1N°1205;CD;
;Témara;NN;
;RABAT;NN;
;MAROC;NN;
5359;Téléphone;NN;
;Mail;NN;
;660;CD;
;534;CD;
;oukoukkous;JJ;
;gmail.com;NN;
5361;Nationalité;NN;
;Marocaine;NN;
5362;Date;NN;
;naissance;NN;
;21/01/1982;JJ;
5363;ELLE;NN;
5364;Situation;NN;
;familiale;NN;
;Marie;NN;
5365;CIN;NN;
;95229;CD;
;CNSS;NN;
;107968681;CD;
5366;Formation;NN;
;création;NN;
;entreprise;NN;
5367;OFPPT;NN;
;Temara;NN;
5368;Formation;NN;
;technique;NN;
;ventes;NNS;
;grand;JJ;
;public;NN;
;Télécom;NN;
5369;Dipl6me;NN;
;informatique;NN;
;gestion;NN;
5370;AFCCRS;NN;
5371;Diplôme;NN;
;technico-commercial;JJ;
5372;ISTA;NN;
;HAY;NN;
;RIAD;NN;
5373;NAN;NN;
5374;Baccalauréat;NN;
;science;NN;
;experimental;NN;
5375;Expériences;NNS;
;Professionnelles;NNS;
5376;01/09/2015;CD;
;30/03/2016;CD;
;Responsable;JJ;
;espace;NN;
;services;NNS;
;TASSHILAT;NN;
;RABAT;NN;
5377;01/06/2015;CD;
;30/08/2015;CD;
;CAISSIER;NN;
;agent;NN;
;comptage;NN;
;sein;NN;
;société;NN;
;BRINK;NN;
;MAROC;NN;
5378;04/06/2014;CD;
;04/05/2015;CD;
;CAISSIER;NN;
;agent;NN;
;comptage;NN;
;sein;NN;
;société;NN;
;G4S;NN;
;MAROC;NN;
5379;01/02/2013;CD;
;28/05/2014;CD;
;ANIMATEUR;NN;
;VENTES;NNS;
;REGIONAL;NN;
;sein;NN;
;société;NN;
;M2T;NN;
5380;MISSION;NN;
;Animation;NN;
;services;NNS;
;transfert;NN;
;argent;NN;
;W.U/M.G/P.C;NN;
5381;Formateur;NN;
;gérant;NN;
;partenaire;NN;
;M2T;NN;
5382;Gérant;NN;
;itinérant;NN;
;espaces;NNS;
;services;NNS;
;M2T;NN;
5383;ao?t-12;CD;
;janv-13;CD;
;Superviseur;NN;
;équipe;NN;
;animation;NN;
;INWI;NN;
;sein;NN;
;SALE-UP;NN;
;région;NN;
;RABAT;NN;
5384;janv-12;CD;
;juil-12;CD;
;Chargé;NN;
;affaire;NN;
;#NOM?;JJ;
;sein;NN;
;Sté;NN;
;INTERVARIA;NN;
5385;juil-11;CD;
;d?c-11;CD;
;Conseiller-commercial;JJ;
;sein;NN;
;société;NN;
;MICRO;NN;
;CHOIX;NN;
;Maroc;NN;
5386;Caisse;NN;
;facturation;NN;
;rayonnage;NN;
;stock;NN;
;dossier;NN;
;crédit;NN;
5387;mars-11;CD;
;juin-11;CD;
;Superviseur;NN;
;commercial;JJ;
;sein;NN;
;Markotus;NN;
;Animation;NN;
;Méditel;NN;
5388;janv-11;CD;
;mars-11;CD;
;Conseiller-commercial;JJ;
;e-print;NN;
;Marjan;NN;
;Riad;NN;
;éléctroplanet;NN;
5389;juin-10;CD;
;d?c-10;CD;
;Responsable;JJ;
;point;NN;
;vente;NN;
;Maroc;NN;
;Télécom;NN;
;av.my;NN;
;Ali;NN;
;chrife;NN;
;Temara;NN;
5390;sept-09;CD;
;mai-10;CD;
;Attaché;NN;
;commercial;JJ;
;grand;JJ;
;public;NN;
;sein;NN;
;Télécom;NN;
;Revendeur;NN;
5391;Maroc;NN;
;télécom;NN;
5392;Arabe;NN;
;Lue;NN;
;écrite;NN;
;parle;NN;
;Francais;NN;
;Lue;NN;
;écrite;NN;
;parle;NN;
;Anglais;NN;
;Lue;NN;
;écrite;NN;
;parle;NN;
5393;Sport;NN;
;—Lecture;NN;
;voyage;NN;
;Recherche;NN;
;Scientifique;NN;
5394;Microsoft;NNP;
;office;NN;
;Word;NN;
;Excel;NN;
;.PowerPoint;NN;
;.impression;NN;
;.mailing;VBG;
5395;Permis;NN;
;conduire;NN;
;catégorie;NN;
;délivré;NN;
;/05/2001;NN;
5396;Khawla;NNP;
;Sahraoui;NN;
5397;Residence;NN;
;537;CD;
5398;Cellulaire;NN;
;646;CD;
5399;kh.sahraoui;NN;
;hotmail.fr;NN;
5400;Français;NN;
;Avancé;NN;
5401;Anglais;NN;
;Intermédiaire;NN;
